#	L	g	lambda	kappa	h	time	p	tm	magx	magy	magz	magChain	suscChain	deco	measure	err_magx	err_magy	err_magz	err_deco	err_magChain	err_suscChain	
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 2.700000000000467804e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.415244465763331849e-01 -8.488765423420099876e-02 4.841141764537633119e-01 3.729824147719657534e-01 3.027994019622696875e+00 6.512425925058130428e-03 1.000000000000000000e+04 1.055468056330528944e-03 1.487109570771690025e-03 6.315023078425646306e-04 9.819010418360588175e-05 4.185905738335241218e-03 1.196751727181904860e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 2.750000000000000000e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.408511320963200086e-01 -8.836039199289862089e-02 4.831143188165835656e-01 3.685164174405016757e-01 3.013040026978135888e+00 6.530770834501245861e-03 1.000000000000000000e+04 1.069295172779954678e-03 1.523983644344623902e-03 6.360436609886276375e-04 9.809785458776519715e-05 4.248372288163071789e-03 1.226437855211212451e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 2.799999999999522871e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.400995455413498014e-01 -9.202738264864872286e-02 4.821276909656585508e-01 3.630943410940950522e-01 2.994966904134700680e+00 6.801019530801896522e-03 1.000000000000000000e+04 1.079359204958658339e-03 1.551429511355258486e-03 6.323795221168022375e-04 1.000871087876209665e-04 4.190907644052845570e-03 1.205081262788302264e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 2.849999999999528910e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.392905311307100602e-01 -9.568420509169810184e-02 4.809779375500311538e-01 3.586322886262691689e-01 2.981294215832198002e+00 6.817300834993652442e-03 1.000000000000000000e+04 1.099036204912192316e-03 1.591466065604880183e-03 6.371230308359017219e-04 1.004485007915959069e-04 4.269387251673682250e-03 1.234165326517898398e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 2.900000000000488409e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.384776094059572804e-01 -9.942326083852910668e-02 4.799690752289941797e-01 3.535270280657129005e-01 2.963275495499019918e+00 7.093023296653138202e-03 1.000000000000000000e+04 1.109525020394812886e-03 1.618224985278397636e-03 6.341314565281895100e-04 1.024870278057162356e-04 4.209208806148947817e-03 1.212915277531743247e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 2.950000000000490008e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.375964088442744426e-01 -1.032869862369511504e-01 4.789383120936652749e-01 3.482497971491409494e-01 2.946730403695657863e+00 7.130366958558493826e-03 1.000000000000000000e+04 1.125283515645633323e-03 1.654783250886821466e-03 6.387581905267618061e-04 1.033294323910088344e-04 4.283703065078070353e-03 1.242275809335948063e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.000000000000000000e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.367198239765503143e-01 -1.070989343095235663e-01 4.779142261602589148e-01 3.434420499940170624e-01 2.928574727166076919e+00 7.411461695700712581e-03 1.000000000000000000e+04 1.136168644437347353e-03 1.680709588920113262e-03 6.366086161996743894e-04 1.054146119075710175e-04 4.220710387869575780e-03 1.220639136527635477e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.049999999999502442e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.359546576365317616e-01 -1.107349963909844692e-01 4.768620730678407305e-01 3.397597329615101303e-01 2.912206162700445411e+00 7.442634219794898483e-03 1.000000000000000000e+04 1.149648552064659254e-03 1.712480798206100774e-03 6.400552287116507977e-04 1.065107178583368558e-04 4.276725024254282928e-03 1.248170623409921957e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.099999999999449418e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.350157704539380443e-01 -1.146029742948313918e-01 4.758356839574713337e-01 3.351519776044344368e-01 2.894093980847846748e+00 7.729379395446183375e-03 1.000000000000000000e+04 1.160902920786353095e-03 1.737391894540496386e-03 6.386686711152857448e-04 1.086525581213951719e-04 4.211473958693347230e-03 1.226290037606720534e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.150000000000564793e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.340451657172752720e-01 -1.182445701924340065e-01 4.748263085783486770e-01 3.324787763311670141e-01 2.881379392655324168e+00 7.766372289184040982e-03 1.000000000000000000e+04 1.178805901526508611e-03 1.769944138158952669e-03 6.462351828775502295e-04 1.101581326288058986e-04 4.268832002139670567e-03 1.251763398037490996e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.200000000000508216e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.330435289427807755e-01 -1.221527405245360770e-01 4.738010524579616689e-01 3.281002831418648458e-01 2.863469916430235518e+00 8.058209170778594596e-03 1.000000000000000000e+04 1.190422433108041843e-03 1.793827375810038696e-03 6.456903918177242952e-04 1.123655736118680593e-04 4.201746501369413127e-03 1.229784064453299554e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.250000000000000000e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.322329619360340214e-01 -1.259368409361794061e-01 4.727812509719583334e-01 3.235484444353289857e-01 2.844168627661668225e+00 8.078948111080447650e-03 1.000000000000000000e+04 1.200390147159373410e-03 1.822374699388310589e-03 6.506555543789583045e-04 1.125150050047957206e-04 4.261135661031180411e-03 1.258081828132013441e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.299999999999510436e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.311670008652494168e-01 -1.298977547288450995e-01 4.717564469355385870e-01 3.193998591500031847e-01 2.826565817146418524e+00 8.375945615737291974e-03 1.000000000000000000e+04 1.212331827202777065e-03 1.845311352812197513e-03 6.510013653529536301e-04 1.147708183644921261e-04 4.192486203085469057e-03 1.235953337814595272e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.349999999999382361e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.300799791616267909e-01 -1.338734719461165679e-01 4.707867946684787253e-01 3.159524512645011107e-01 2.807720183759702337e+00 8.449399110577992741e-03 1.000000000000000000e+04 1.225586052241704098e-03 1.875186352476784996e-03 6.578539599302340611e-04 1.156236870731984663e-04 4.237728944506382461e-03 1.258508810038322379e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.400000000000630074e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.289477099083940592e-01 -1.378747713574313416e-01 4.697681591504579979e-01 3.119179735676250176e-01 2.790186968676648949e+00 8.752037094811270651e-03 1.000000000000000000e+04 1.237897703160188018e-03 1.897036813035984405e-03 6.591066488415006164e-04 1.179243677973496556e-04 4.167865918100044538e-03 1.235981494077984487e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.450000000000341238e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.278145122305384795e-01 -1.420235560764482319e-01 4.686821272597541110e-01 3.077710697817532259e-01 2.768439938075222706e+00 8.826087105290675305e-03 1.000000000000000000e+04 1.251608028637189165e-03 1.926589552276957492e-03 6.678590374722174171e-04 1.193741868403796336e-04 4.214690852398393292e-03 1.261128517091079926e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.500000000000000000e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.266141445265696719e-01 -1.460680824529110577e-01 4.676739815924594312e-01 3.038168637299557551e-01 2.751265876502501317e+00 9.134326846925795024e-03 1.000000000000000000e+04 1.264269767233634203e-03 1.947258811385598571e-03 6.700339182843474337e-04 1.217272826977561229e-04 4.144371295949311924e-03 1.238280916076773402e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.549999999999749800e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.254251505035590242e-01 -1.502176794446044850e-01 4.665538060961965106e-01 3.002414843656866505e-01 2.731845260304198941e+00 9.178911684046952429e-03 1.000000000000000000e+04 1.280504114330074722e-03 1.976985217778650696e-03 6.783868613316737430e-04 1.232050802834879573e-04 4.196769603913850719e-03 1.259838658358036073e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.599999999999324185e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.241563419546599212e-01 -1.542994961075785376e-01 4.655569967870784032e-01 2.963818261670850829e-01 2.715035900005910996e+00 9.490533310385898189e-03 1.000000000000000000e+04 1.293525622050132337e-03 1.996562976399126818e-03 6.815428875261504878e-04 1.255283345959370522e-04 4.125914457955457033e-03 1.236906045030537749e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.650000000000686917e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.227914309839008400e-01 -1.586310516815843119e-01 4.644329732674903344e-01 2.912117650615231867e-01 2.702715166374532796e+00 9.521167217548042599e-03 1.000000000000000000e+04 1.311335276272299370e-03 2.028400730212306068e-03 6.911109752832198406e-04 1.266559716602234855e-04 4.203514593967509066e-03 1.255811880851925334e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.700000000000122302e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.214523085938341129e-01 -1.627611195566854574e-01 4.634302375631796922e-01 2.874603355197943300e-01 2.686095055167543766e+00 9.836302780795875764e-03 1.000000000000000000e+04 1.324720320299138492e-03 2.047176545929356353e-03 6.951980840742579253e-04 1.289910208469321844e-04 4.132050816412467104e-03 1.233151609589008303e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.750000000000000000e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.199828747228607995e-01 -1.670176644502432417e-01 4.624365215206961421e-01 2.829468906976677633e-01 2.666602187976147675e+00 9.883097865779304561e-03 1.000000000000000000e+04 1.343067553970590843e-03 2.076308508539014084e-03 7.054920687037588827e-04 1.305713293367372237e-04 4.188185606288848638e-03 1.253804339492631086e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.799999999999957634e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.185737081891745204e-01 -1.711848439072404526e-01 4.614399999615010350e-01 2.792897530415718310e-01 2.650192739049177959e+00 1.020304287642415965e-02 1.000000000000000000e+04 1.356778758234429344e-03 2.094082373183642123e-03 7.103737731859550769e-04 1.329044230291039747e-04 4.116004123375188901e-03 1.231323912998288223e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.849999999999274003e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.170279944024224639e-01 -1.755089821856989918e-01 4.604280244036368375e-01 2.755429999250533779e-01 2.629919232526546580e+00 1.028369011394276132e-02 1.000000000000000000e+04 1.375142669015506827e-03 2.120126788531244595e-03 7.244217553787956959e-04 1.340034710330574997e-04 4.154155105503329684e-03 1.252871272315079186e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.900000000000735767e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.155479498533565463e-01 -1.797038728876309555e-01 4.594444979762172809e-01 2.720593526724065514e-01 2.614303437454460699e+00 1.061000730542419751e-02 1.000000000000000000e+04 1.389140992059553293e-03 2.136754353455617463e-03 7.301717730830671257e-04 1.363274133189763457e-04 4.081366551123267149e-03 1.230399346856977244e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 3.949999999999930012e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.140617686172570977e-01 -1.838430302230061042e-01 4.583883927833154459e-01 2.685546972102462182e-01 2.598890231035233089e+00 1.068064686274360076e-02 1.000000000000000000e+04 1.406603292809767512e-03 2.160858887140773912e-03 7.451663124571741891e-04 1.384211810795848475e-04 4.133985823749156303e-03 1.250940474536231875e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.000000000000000000e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.125121769042896736e-01 -1.880608239865402820e-01 4.574165109863327361e-01 2.652005518593511524e-01 2.583641004538215213e+00 1.101257070299942013e-02 1.000000000000000000e+04 1.420860374746266055e-03 2.176458402900453056e-03 7.517479653739198931e-04 1.407254711919077219e-04 4.061190910722319719e-03 1.228546032907589826e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.050000000000140155e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.110697241170823357e-01 -1.919890550242535077e-01 4.565449970738435503e-01 2.637458973581771060e-01 2.570115522935831454e+00 1.102743017974457118e-02 1.000000000000000000e+04 1.435203963936419096e-03 2.199910223903108527e-03 7.636255027752306091e-04 1.398461766195288733e-04 4.105391595395326693e-03 1.248913238920031261e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.099999999999229594e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.094522272279970343e-01 -1.962118048597726871e-01 4.555960047075252040e-01 2.604993988587706588e-01 2.555152117223415953e+00 1.136427686780911925e-02 1.000000000000000000e+04 1.449743957025367239e-03 2.214492409655301631e-03 7.708439809273326393e-04 1.421921427613689665e-04 4.032532629196364411e-03 1.226684133321115887e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.150000000000779288e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.078154960412440300e-01 -2.007095145670816372e-01 4.545196838819812180e-01 2.564187579480476376e-01 2.542419169676867874e+00 1.144782428691092438e-02 1.000000000000000000e+04 1.466911747645639188e-03 2.235657972298775182e-03 7.857368797595039485e-04 1.437551468484577052e-04 4.094700818689131841e-03 1.244831511942243694e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.199999999999760369e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.061252053347760516e-01 -2.049616298883724097e-01 4.535807613338808664e-01 2.532399014221456413e-01 2.527563249871319417e+00 1.178957970519863181e-02 1.000000000000000000e+04 1.481721406565812129e-03 2.249270886783615551e-03 7.936575619839629676e-04 1.461230009931167590e-04 4.021590222633764956e-03 1.222596074727012178e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.250000000000000000e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.043864098416125819e-01 -2.091578773916772105e-01 4.525739237209112642e-01 2.506300892529845781e-01 2.518562766021136934e+00 1.187292017947334626e-02 1.000000000000000000e+04 1.501584892659065191e-03 2.271019350436155777e-03 8.081889539168328343e-04 1.486527000096284816e-04 4.090473564331367079e-03 1.244213959238978963e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.300000000000300915e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.026256686427158948e-01 -2.134211935727110820e-01 4.516421829838204727e-01 2.475063594153280866e-01 2.503651903945659729e+00 1.221937630324682923e-02 1.000000000000000000e+04 1.516628138334452734e-03 2.283872258298717643e-03 8.166924335844264393e-04 1.510490860960671483e-04 4.017212734652625232e-03 1.222253456269145784e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.349999999999189626e+00 2.777777777780211788e-02 1.000000000000158817e-01 8.007544567938033042e-01 -2.178044472909377027e-01 4.506009483467517396e-01 2.442112898240572927e-01 2.491090011981559105e+00 1.223445537867600894e-02 1.000000000000000000e+04 1.538693531359807331e-03 2.306533198473967230e-03 8.351676863924455347e-04 1.516223979648426861e-04 4.080765574646464180e-03 1.241029791210953095e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.400000000000817479e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.989215980658804783e-01 -2.220827248955300204e-01 4.496749356816417409e-01 2.410918820201397028e-01 2.475953115384260439e+00 1.258407728914320324e-02 1.000000000000000000e+04 1.553982923468678022e-03 2.318555339184803863e-03 8.444363119728590626e-04 1.540012975095544456e-04 4.007029539680421505e-03 1.219031379061022782e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.449999999999611155e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.971370916693171216e-01 -2.264252359259384395e-01 4.485362367898876879e-01 2.380197682584335728e-01 2.466507832888939156e+00 1.260157478241721862e-02 1.000000000000000000e+04 1.572892381372138944e-03 2.339955350336187043e-03 8.620349168463225164e-04 1.543177009573186713e-04 4.072373723683218177e-03 1.237871471042716921e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.500000000000000000e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.952323404161473208e-01 -2.307159922379342920e-01 4.476124340482691699e-01 2.349349451618538698e-01 2.451368265784700462e+00 1.295440609910407034e-02 1.000000000000000000e+04 1.588398992740708629e-03 2.351274814991516967e-03 8.719930096048262094e-04 1.567063052803431599e-04 3.998183370674531639e-03 1.215922075092009530e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.550000000000444800e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.931829984409213274e-01 -2.352555453650445882e-01 4.468285253670260526e-01 2.306733743925704072e-01 2.434082639831074868e+00 1.304044591011180830e-02 1.000000000000000000e+04 1.605646661040542036e-03 2.367857097015394104e-03 8.910348438151833835e-04 1.589284100432909817e-04 4.048253116459279641e-03 1.229996185906327526e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.599999999999154099e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.912045869466522996e-01 -2.395639498955028923e-01 4.459139700375738258e-01 2.276475180993516867e-01 2.419311619335179131e+00 1.339833919696814014e-02 1.000000000000000000e+04 1.621339089870226131e-03 2.378265515510348017e-03 9.015926534189032913e-04 1.613631316416154753e-04 3.973606524669412270e-03 1.208306251660183281e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.650000000000852118e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.891799773031091814e-01 -2.438177187518934808e-01 4.450089648266951636e-01 2.254236035945277328e-01 2.405719140403323575e+00 1.347123047635571946e-02 1.000000000000000000e+04 1.639606174398377299e-03 2.396764610527088099e-03 9.194472163118485274e-04 1.635215851516786799e-04 4.018215029817312142e-03 1.223859308953364339e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.699999999999477041e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.871302078073340036e-01 -2.481275027136192468e-01 4.441066197832257978e-01 2.224642551988938177e-01 2.391666450633159080e+00 1.383224311335181332e-02 1.000000000000000000e+04 1.655515780343006990e-03 2.406377699758016631e-03 9.305449136764791475e-04 1.659604711757765535e-04 3.943601290369722762e-03 1.202628557772919896e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.750000000000000000e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.848484528189958453e-01 -2.524090114381053462e-01 4.432458406473342438e-01 2.195276367582156551e-01 2.378655230951007837e+00 1.391944645613250701e-02 1.000000000000000000e+04 1.679838826487324013e-03 2.423016808724753456e-03 9.527717538122330550e-04 1.677604722434928794e-04 3.999990637851310107e-03 1.219526411989235032e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.800000000000573586e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.827270690291391331e-01 -2.567235215169507145e-01 4.423541452199166168e-01 2.165913935018229375e-01 2.365127013924646526e+00 1.428327623958038778e-02 1.000000000000000000e+04 1.695901939588124194e-03 2.431785266180847439e-03 9.644022333077978317e-04 1.701742322527268576e-04 3.925697824064272243e-03 1.198772814324042604e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.849999999999123013e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.805049595918449601e-01 -2.613405598788275941e-01 4.412887181402768144e-01 2.131688508280259187e-01 2.355474289559158052e+00 1.432299557297909282e-02 1.000000000000000000e+04 1.716703350534118421e-03 2.449280229507383010e-03 9.839141059057644224e-04 1.694081275447695744e-04 3.988156702791387231e-03 1.214612059703837517e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.900000000000882316e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.783091087921520934e-01 -2.656639028018848991e-01 4.403993954325473026e-01 2.102495885845726553e-01 2.342334076342925453e+00 1.469021601848964111e-02 1.000000000000000000e+04 1.732949210804928539e-03 2.457391874787004295e-03 9.958271943219974224e-04 1.718672503085395473e-04 3.914322252145794288e-03 1.194101710089143578e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 4.949999999999356248e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.762085079169788182e-01 -2.699225990839606015e-01 4.395226763892634003e-01 2.075141897125080126e-01 2.327736142715839840e+00 1.471604309285289361e-02 1.000000000000000000e+04 1.749399670320830533e-03 2.472317548185583649e-03 1.015507008684456494e-03 1.734500929890405005e-04 3.961092196635739200e-03 1.210136666207333248e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 5.000000000000000000e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.739411167548458925e-01 -2.742514450527780978e-01 4.386449129689780624e-01 2.045998586629383109e-01 2.314994142996060766e+00 1.508690241874695304e-02 1.000000000000000000e+04 1.765799025483249596e-03 2.479723950914471814e-03 1.027505732606922347e-03 1.759255444169452074e-04 3.887289661919295786e-03 1.189959325484075958e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 5.050000000000689049e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.717310228105901393e-01 -2.783765686885383284e-01 4.378652580684567752e-01 2.024026837933971257e-01 2.299582638887184505e+00 1.516144985863253879e-02 1.000000000000000000e+04 1.782996254580950738e-03 2.492634325316665182e-03 1.047678633569064204e-03 1.789369388051356366e-04 3.931810245219007419e-03 1.210658041110821911e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 5.099999999999094591e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.693931937727287451e-01 -2.827024111577581822e-01 4.369984260142682486e-01 1.995366938663072354e-01 2.287357577025249444e+00 1.553492049729204329e-02 1.000000000000000000e+04 1.799497208708786310e-03 2.499459973801576584e-03 1.059797140057109699e-03 1.814006000496545140e-04 3.858613688911815935e-03 1.190423818709141109e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 5.150000000000909850e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.670160103569548804e-01 -2.868720051409445193e-01 4.361188833765218820e-01 1.972738719978426036e-01 2.275836718258698710e+00 1.557304431697337406e-02 1.000000000000000000e+04 1.822200458738762420e-03 2.512805221749012715e-03 1.082122132714924802e-03 1.833370185330191642e-04 3.912054326655797776e-03 1.208452209646448082e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 5.199999999999247002e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.646074179373592017e-01 -2.911899483638619168e-01 4.352604589825980752e-01 1.944703189131016530e-01 2.263992372950681453e+00 1.594885697006037314e-02 1.000000000000000000e+04 1.838797630069696808e-03 2.519028753020575127e-03 1.094469187761576510e-03 1.858028911282580116e-04 3.838992592169584474e-03 1.188278301876858137e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 5.250000000000000000e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.621828980782411334e-01 -2.951998824599629812e-01 4.346411734577594888e-01 1.918453865723761531e-01 2.255858862490271566e+00 1.603607381161218856e-02 1.000000000000000000e+04 1.857430624480642303e-03 2.531193638933548155e-03 1.113119956929857273e-03 1.879623413643473936e-04 3.896830966750977447e-03 1.203761703803177957e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 5.300000000000793854e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.597049146763912297e-01 -2.995156934488092948e-01 4.337894769391384964e-01 1.890885513520599859e-01 2.244601931989097299e+00 1.641623571001733090e-02 1.000000000000000000e+04 1.874094999714192482e-03 2.536860731083224064e-03 1.125401276214853773e-03 1.904201666322862668e-04 3.824270859025378014e-03 1.183691222494508144e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 5.349999999999069722e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.573555134114161591e-01 -3.035312640565878128e-01 4.329566231236753326e-01 1.875697823310172874e-01 2.229455353446211152e+00 1.645338519972986899e-02 1.000000000000000000e+04 1.892227321645573255e-03 2.548685438161177232e-03 1.147665744152708825e-03 1.920688403257930180e-04 3.868842196081228018e-03 1.196612113435680490e-02
6.000000000000000000e+00 1.000000000000000000e+00 1.666666666669829600e-01 3.475092791279720678e-02 3.475092791279720678e-02 5.400000000000935607e+00 2.777777777780211788e-02 1.000000000000158817e-01 7.548081567478609477e-01 -3.078336966069156189e-01 4.321225256106372425e-01 1.848668362013396183e-01 2.218748789250154729e+00 1.683696459041331139e-02 1.000000000000000000e+04 1.908970748109973343e-03 2.553712266205442321e-03 1.159940082023543702e-03 1.945529523513841585e-04 3.796786215458293912e-03 1.176716267064856561e-02
