#step   L   g   lambda  kappa  h   time    p   tm  magx    magy    magz
770	8	1.0625	0.125	0.020263118	0.020263118	23.1	0.0009765625	0.0009765625	0.9332646964423107	0.1663876749412604	0.2912562992229382	
780	8	1.0625	0.125	0.020263118	0.020263118	23.4	0.0009765625	0.0009765625	0.9391168466854534	0.1455438317482416	0.2779748904581115	
790	8	1.0625	0.125	0.020263118	0.020263118	23.7	0.0009765625	0.0009765625	0.9441557523351479	0.1230174306851785	0.2661028396021105	
800	8	1.0625	0.125	0.020263118	0.020263118	24	0.0009765625	0.0009765625	0.9483212094322294	0.09896671779423259	0.2558021042963065	
810	8	1.0625	0.125	0.020263118	0.020263118	24.3	0.0009765625	0.0009765625	0.9515595671123832	0.07358465424062997	0.2472123891846551	
820	8	1.0625	0.125	0.020263118	0.020263118	24.6	0.0009765625	0.0009765625	0.9538250640355223	0.04709699105838736	0.2404487313682582	
830	8	1.0625	0.125	0.020263118	0.020263118	24.9	0.0009765625	0.0009765625	0.95508074086205	0.01974494611005162	0.2356031857779121	
840	8	1.0625	0.125	0.020263118	0.020263118	25.2	0.0009765625	0.0009765625	0.955298819766327	-0.008223084203864424	0.2327460874917555	
850	8	1.0625	0.125	0.020263118	0.020263118	25.5	0.0009765625	0.0009765625	0.9544609338575292	-0.03655423428793989	0.2319254484333379	
860	8	1.0625	0.125	0.020263118	0.020263118	25.8	0.0009765625	0.0009765625	0.9525582071494885	-0.06499477863945145	0.2331682772081986	
870	8	1.0625	0.125	0.020263118	0.020263118	26.1	0.0009765625	0.0009765625	0.9495913959664241	-0.09328271489506969	0.2364825057989572	
880	8	1.0625	0.125	0.020263118	0.020263118	26.4	0.0009765625	0.0009765625	0.9455713166241212	-0.1211443691575501	0.2418549641108639	
890	8	1.0625	0.125	0.020263118	0.020263118	26.7	0.0009765625	0.0009765625	0.9405190534119092	-0.1483088428226702	0.2492469776625654	
900	8	1.0625	0.125	0.020263118	0.020263118	27	0.0009765625	0.0009765625	0.9344655208364158	-0.1745243793712576	0.2585925454910781	
910	8	1.0625	0.125	0.020263118	0.020263118	27.3	0.0009765625	0.0009765625	0.9274506453502342	-0.1995611773246168	0.2698036010067161	
920	8	1.0625	0.125	0.020263118	0.020263118	27.6	0.0009765625	0.0009765625	0.9195226576876027	-0.2232049730585568	0.2827776460998391	
930	8	1.0625	0.125	0.020263118	0.020263118	27.9	0.0009765625	0.0009765625	0.9107376024553706	-0.2452524203710822	0.2974022761572919	
940	8	1.0625	0.125	0.020263118	0.020263118	28.2	0.0009765625	0.0009765625	0.9011590320591488	-0.2655055044648362	0.3135560879372832	
950	8	1.0625	0.125	0.020263118	0.020263118	28.5	0.0009765625	0.0009765625	0.8908577889839361	-0.2837759954556358	0.331100597090223	
960	8	1.0625	0.125	0.020263118	0.020263118	28.8	0.0009765625	0.0009765625	0.87991125342288	-0.2999068368141642	0.3498701706582871	
970	8	1.0625	0.125	0.020263118	0.020263118	29.1	0.0009765625	0.0009765625	0.8684019483800923	-0.3137796861211439	0.3696759524301476	
980	8	1.0625	0.125	0.020263118	0.020263118	29.4	0.0009765625	0.0009765625	0.8564162794432925	-0.3253040896496318	0.3903166609892522	
990	8	1.0625	0.125	0.020263118	0.020263118	29.7	0.0009765625	0.0009765625	0.8440435852000704	-0.3344147743276256	0.4115797176267863	
1000	8	1.0625	0.125	0.020263118	0.020263118	30	0.0009765625	0.0009765625	0.8313750824938018	-0.3410780484098864	0.4332386266115905	
1010	8	1.0625	0.125	0.020263118	0.020263118	30.3	0.0009765625	0.0009765625	0.8185025617604107	-0.3452979077510548	0.4550593209426997	
1020	8	1.0625	0.125	0.020263118	0.020263118	30.6	0.0009765625	0.0009765625	0.805516891339813	-0.3471201645889425	0.4768099009477257	
1030	8	1.0625	0.125	0.020263118	0.020263118	30.9	0.0009765625	0.0009765625	0.7925064122419734	-0.3466334475391596	0.4982671381141942	
1040	8	1.0625	0.125	0.020263118	0.020263118	31.2	0.0009765625	0.0009765625	0.7795554911111149	-0.3439577563063088	0.5192287171731294	
1050	8	1.0625	0.125	0.020263118	0.020263118	31.5	0.0009765625	0.0009765625	0.7667437874595154	-0.339220638847671	0.5395281386252171	
1060	8	1.0625	0.125	0.020263118	0.020263118	31.8	0.0009765625	0.0009765625	0.7541462266448781	-0.3325477352341581	0.55903127918014	
1070	8	1.0625	0.125	0.020263118	0.020263118	32.1	0.0009765625	0.0009765625	0.7418329443362901	-0.3240702368751882	0.5776206049524439	
1080	8	1.0625	0.125	0.020263118	0.020263118	32.4	0.0009765625	0.0009765625	0.72986897577765	-0.3139301244211769	0.5951857025817007	
1090	8	1.0625	0.125	0.020263118	0.020263118	32.7	0.0009765625	0.0009765625	0.7183136554237053	-0.3022924315040266	0.6116130807387147	
1100	8	1.0625	0.125	0.020263118	0.020263118	33	0.0009765625	0.0009765625	0.7072195391106494	-0.2893526700333113	0.626789815045236	
1110	8	1.0625	0.125	0.020263118	0.020263118	33.3	0.0009765625	0.0009765625	0.6966315636464673	-0.2753178338283058	0.6406265119157928	
1120	8	1.0625	0.125	0.020263118	0.020263118	33.6	0.0009765625	0.0009765625	0.6865868963764981	-0.260397067261824	0.6530569417060464	
1130	8	1.0625	0.125	0.020263118	0.020263118	33.9	0.0009765625	0.0009765625	0.6771144967832261	-0.2448237894222715	0.6640187272276602	
1140	8	1.0625	0.125	0.020263118	0.020263118	34.2	0.0009765625	0.0009765625	0.6682338539684924	-0.228868853182976	0.6734597835159	
1150	8	1.0625	0.125	0.020263118	0.020263118	34.5	0.0009765625	0.0009765625	0.6599539381011966	-0.2128165700065121	0.6813648531302475	
1160	8	1.0625	0.125	0.020263118	0.020263118	34.8	0.0009765625	0.0009765625	0.6522733332243776	-0.1969327306776375	0.6877685477195542	
1170	8	1.0625	0.125	0.020263118	0.020263118	35.1	0.0009765625	0.0009765625	0.645181307173572	-0.1814457646114868	0.6927533010915458	
1180	8	1.0625	0.125	0.020263118	0.020263118	35.4	0.0009765625	0.0009765625	0.6386595157720243	-0.1665319495118827	0.696439873023047	
1190	8	1.0625	0.125	0.020263118	0.020263118	35.7	0.0009765625	0.0009765625	0.632683900235802	-0.1523239735797649	0.6989615059470741	
1200	8	1.0625	0.125	0.020263118	0.020263118	36	0.0009765625	0.0009765625	0.6272258641910491	-0.1389331340171391	0.7004425380971778	
1210	8	1.0625	0.125	0.020263118	0.020263118	36.3	0.0009765625	0.0009765625	0.6222530626015801	-0.1264462182086392	0.701002329135324	
1220	8	1.0625	0.125	0.020263118	0.020263118	36.6	0.0009765625	0.0009765625	0.6177304039188646	-0.1149250764845219	0.7007595414408996	
1230	8	1.0625	0.125	0.020263118	0.020263118	36.9	0.0009765625	0.0009765625	0.6136206951965475	-0.104421831099222	0.6998329182057468	
1240	8	1.0625	0.125	0.020263118	0.020263118	37.2	0.0009765625	0.0009765625	0.6098849195658546	-0.09498097075902005	0.6983471683761303	
1250	8	1.0625	0.125	0.020263118	0.020263118	37.5	0.0009765625	0.0009765625	0.6064825448802413	-0.08664013281529266	0.6964291522778538	
1260	8	1.0625	0.125	0.020263118	0.020263118	37.8	0.0009765625	0.0009765625	0.6033715620856008	-0.0794428082099719	0.6942000391937352	
1270	8	1.0625	0.125	0.020263118	0.020263118	38.1	0.0009765625	0.0009765625	0.6005081234857783	-0.07344139559223378	0.6917882626467444	
1280	8	1.0625	0.125	0.020263118	0.020263118	38.4	0.0009765625	0.0009765625	0.5978467215123928	-0.0686635010397872	0.6893565777744328	
1290	8	1.0625	0.125	0.020263118	0.020263118	38.7	0.0009765625	0.0009765625	0.5953420335953119	-0.06506662657325199	0.6870999241176763	
1300	8	1.0625	0.125	0.020263118	0.020263118	39	0.0009765625	0.0009765625	0.5929517539323428	-0.06253597962680515	0.6852046321346807	
1310	8	1.0625	0.125	0.020263118	0.020263118	39.3	0.0009765625	0.0009765625	0.5906387925348552	-0.06091262930023925	0.6838181515438353	
1320	8	1.0625	0.125	0.020263118	0.020263118	39.6	0.0009765625	0.0009765625	0.5883724885668897	-0.06001540173850003	0.6830450969940828	
1330	8	1.0625	0.125	0.020263118	0.020263118	39.9	0.0009765625	0.0009765625	0.5861291464859232	-0.05965533969932958	0.6829477675009656	
1340	8	1.0625	0.125	0.020263118	0.020263118	40.2	0.0009765625	0.0009765625	0.5838922904808204	-0.05963437295484453	0.6835578765844953	
1350	8	1.0625	0.125	0.020263118	0.020263118	40.5	0.0009765625	0.0009765625	0.58165317997447	-0.0597385015228066	0.6848862882742529	
1360	8	1.0625	0.125	0.020263118	0.020263118	40.8	0.0009765625	0.0009765625	0.579411090632326	-0.05976052889862626	0.6869145351691599	
1370	8	1.0625	0.125	0.020263118	0.020263118	41.1	0.0009765625	0.0009765625	0.5771723410856575	-0.05953585725628713	0.6896020652906267	
1380	8	1.0625	0.125	0.020263118	0.020263118	41.4	0.0009765625	0.0009765625	0.5749485679380122	-0.05894119564740682	0.6929105704644191	
1390	8	1.0625	0.125	0.020263118	0.020263118	41.7	0.0009765625	0.0009765625	0.5727557380369241	-0.05786427143311165	0.6968116863759753	
1400	8	1.0625	0.125	0.020263118	0.020263118	42	0.0009765625	0.0009765625	0.5706140839969318	-0.05618855155391198	0.701287241633113	
1410	8	1.0625	0.125	0.020263118	0.020263118	42.3	0.0009765625	0.0009765625	0.5685484994865827	-0.05377732630571932	0.7063329572726086	
1420	8	1.0625	0.125	0.020263118	0.020263118	42.6	0.0009765625	0.0009765625	0.5665897849700398	-0.05045121637615473	0.7119348072762947	
1430	8	1.0625	0.125	0.020263118	0.020263118	42.9	0.0009765625	0.0009765625	0.5647759217743199	-0.04601581434355494	0.718022347005657	
1440	8	1.0625	0.125	0.020263118	0.020263118	43.2	0.0009765625	0.0009765625	0.5631516413175326	-0.04031011820792817	0.7244615773203343	
1450	8	1.0625	0.125	0.020263118	0.020263118	43.5	0.0009765625	0.0009765625	0.5617669885626657	-0.03320934894198997	0.7310825077918849	
1460	8	1.0625	0.125	0.020263118	0.020263118	43.8	0.0009765625	0.0009765625	0.5606761579973322	-0.02461708647166393	0.737694862080652	
1470	8	1.0625	0.125	0.020263118	0.020263118	44.1	0.0009765625	0.0009765625	0.55993637674383	-0.014468496845696	0.7440963803767014	
1480	8	1.0625	0.125	0.020263118	0.020263118	44.4	0.0009765625	0.0009765625	0.5596066239221887	-0.002737602226515918	0.7500722080965538	
1490	8	1.0625	0.125	0.020263118	0.020263118	44.7	0.0009765625	0.0009765625	0.5597457592629939	0.01053863981806387	0.7554007951017796	
1500	8	1.0625	0.125	0.020263118	0.020263118	45	0.0009765625	0.0009765625	0.560409835723587	0.02524908007432278	0.7598912485386811	
1510	8	1.0625	0.125	0.020263118	0.020263118	45.3	0.0009765625	0.0009765625	0.5616498206242716	0.04124263234790788	0.7634152261683452	
1520	8	1.0625	0.125	0.020263118	0.020263118	45.6	0.0009765625	0.0009765625	0.5635111709540793	0.05838427043295502	0.7658982632125318	
1530	8	1.0625	0.125	0.020263118	0.020263118	45.9	0.0009765625	0.0009765625	0.566034963534703	0.07657308341177473	0.7672826690484565	
1540	8	1.0625	0.125	0.020263118	0.020263118	46.2	0.0009765625	0.0009765625	0.5692587179153861	0.09571521461382118	0.7675011957612663	
1550	8	1.0625	0.125	0.020263118	0.020263118	46.5	0.0009765625	0.0009765625	0.5732162973368548	0.11570897057257	0.7664730484928801	
1560	8	1.0625	0.125	0.020263118	0.020263118	46.8	0.0009765625	0.0009765625	0.5779375074402956	0.136436259378628	0.7640966251500868	
1570	8	1.0625	0.125	0.020263118	0.020263118	47.1	0.0009765625	0.0009765625	0.5834470479974662	0.1577396556505237	0.7602519309255164	
1580	8	1.0625	0.125	0.020263118	0.020263118	47.4	0.0009765625	0.0009765625	0.5897629240199999	0.1794220365065533	0.7548227722502446	
1590	8	1.0625	0.125	0.020263118	0.020263118	47.7	0.0009765625	0.0009765625	0.5968952845033181	0.201262984488306	0.7477095024138012	
1600	8	1.0625	0.125	0.020263118	0.020263118	48	0.0009765625	0.0009765625	0.6048455408048317	0.2230135355783719	0.7388293207384321	
1610	8	1.0625	0.125	0.020263118	0.020263118	48.3	0.0009765625	0.0009765625	0.6136049223483577	0.2443775594355026	0.7281300849868418	
1620	8	1.0625	0.125	0.020263118	0.020263118	48.6	0.0009765625	0.0009765625	0.6231527667763898	0.2650219457357629	0.7156199836435501	
1630	8	1.0625	0.125	0.020263118	0.020263118	48.9	0.0009765625	0.0009765625	0.6334558470490305	0.2846165064708213	0.7013854261599578	
1640	8	1.0625	0.125	0.020263118	0.020263118	49.2	0.0009765625	0.0009765625	0.6444692320382508	0.3028734981064105	0.685585525934899	
1650	8	1.0625	0.125	0.020263118	0.020263118	49.5	0.0009765625	0.0009765625	0.6561386055900426	0.3195847048489465	0.6684162538874033	
1660	8	1.0625	0.125	0.020263118	0.020263118	49.8	0.0009765625	0.0009765625	0.6684033550202668	0.3346145365190056	0.6500507246872133	
1670	8	1.0625	0.125	0.020263118	0.020263118	50.1	0.0009765625	0.0009765625	0.6811981375527267	0.3478361381988718	0.6306260035925717	
1680	8	1.0625	0.125	0.020263118	0.020263118	50.4	0.0009765625	0.0009765625	0.6944526039549788	0.359113375756784	0.6102804624644103	
